Date,Price,Open,High,Low,Volume
2007/10/9,1565.150024,1553.180054,1565.26001,1551.819946,2932040000
2007/10/10,1562.469971,1564.97998,1565.420044,1555.459961,3044760000
2007/10/11,1554.410034,1564.719971,1576.089966,1546.719971,3911260000
2007/10/12,1561.800049,1555.410034,1563.030029,1554.089966,2788690000
2007/10/15,1548.709961,1562.25,1564.73999,1540.810059,3139290000
2007/10/16,1538.530029,1547.810059,1547.810059,1536.290039,3234560000
2007/10/17,1541.23999,1544.439941,1550.660034,1526.01001,3638070000
2007/10/18,1540.079956,1539.290039,1542.790039,1531.76001,3203210000
2007/10/19,1500.630005,1540,1540,1500.26001,4160970000
2007/10/22,1506.329956,1497.790039,1508.060059,1490.400024,3471830000
2007/10/23,1519.589966,1509.300049,1520.01001,1503.609985,3309120000
2007/10/24,1515.880005,1516.609985,1517.22998,1489.560059,4003300000
2007/10/25,1514.400024,1516.150024,1523.23999,1500.459961,4183960000
2007/10/26,1535.280029,1522.170044,1535.530029,1520.180054,3612120000
2007/10/29,1540.97998,1536.920044,1544.670044,1536.430054,3124480000
2007/10/30,1531.02002,1539.420044,1539.420044,1529.550049,3212520000
2007/10/31,1549.380005,1532.150024,1552.76001,1529.400024,3953070000
2007/11/1,1508.439941,1545.790039,1545.790039,1506.660034,4241470000
2007/11/2,1509.650024,1511.069946,1513.150024,1492.530029,4285990000
2007/11/5,1502.170044,1505.609985,1510.839966,1489.949951,3819330000
2007/11/6,1520.27002,1505.329956,1520.77002,1499.069946,3879160000
2007/11/7,1475.619995,1515.459961,1515.459961,1475.040039,4353160000
2007/11/8,1474.77002,1475.27002,1482.5,1450.310059,5439720000
2007/11/9,1453.699951,1467.589966,1474.089966,1448.51001,4587050000
2007/11/12,1439.180054,1453.660034,1464.939941,1438.530029,4192520000
2007/11/13,1481.050049,1441.349976,1481.369995,1441.349976,4141310000
2007/11/14,1470.579956,1483.400024,1492.140015,1466.469971,4031470000
2007/11/15,1451.150024,1468.040039,1472.670044,1443.48999,3941010000
2007/11/16,1458.73999,1453.089966,1462.180054,1443.98999,4168870000
2007/11/19,1433.27002,1456.699951,1456.699951,1430.420044,4119650000
2007/11/20,1439.699951,1434.51001,1452.640015,1419.280029,4875150000
2007/11/21,1416.77002,1434.709961,1436.400024,1415.640015,4076230000
2007/11/23,1440.699951,1417.619995,1440.859985,1417.619995,1612720000
2007/11/26,1407.219971,1440.73999,1446.089966,1406.099976,3706470000
2007/11/27,1428.22998,1409.589966,1429.48999,1407.430054,4320720000
2007/11/28,1469.02002,1432.949951,1471.619995,1432.949951,4508020000
2007/11/29,1469.719971,1467.410034,1473.810059,1458.359985,3524730000
2007/11/30,1481.140015,1471.829956,1488.939941,1470.890015,4422200000
2007/12/3,1472.420044,1479.630005,1481.160034,1470.079956,3323250000
2007/12/4,1462.790039,1471.339966,1471.339966,1460.660034,3343620000
2007/12/5,1485.01001,1465.219971,1486.089966,1465.219971,3663660000
2007/12/6,1507.339966,1484.589966,1508.02002,1482.189941,3568570000
2007/12/7,1504.660034,1508.599976,1510.630005,1502.660034,3177710000
2007/12/10,1515.959961,1505.109985,1518.27002,1504.959961,2911760000
2007/12/11,1477.650024,1516.680054,1523.569946,1475.98999,4080180000
2007/12/12,1486.589966,1487.579956,1511.959961,1468.22998,4482120000
2007/12/13,1488.410034,1483.27002,1489.400024,1469.209961,3635170000
2007/12/14,1467.949951,1486.189941,1486.670044,1467.780029,3401050000
2007/12/17,1445.900024,1465.050049,1465.050049,1445.430054,3569030000
2007/12/18,1454.97998,1445.920044,1460.160034,1435.650024,3723690000
2007/12/19,1453,1454.699951,1464.420044,1445.310059,3401300000
2007/12/20,1460.119995,1456.420044,1461.530029,1447.219971,3526890000
2007/12/21,1484.459961,1463.189941,1485.400024,1463.189941,4508590000
2007/12/24,1496.449951,1484.550049,1497.630005,1484.550049,1267420000
2007/12/26,1497.660034,1495.119995,1498.849976,1488.199951,2010500000
2007/12/27,1476.27002,1495.050049,1495.050049,1475.859985,2365770000
2007/12/28,1478.48999,1479.829956,1488.01001,1471.699951,2420510000
2007/12/31,1468.359985,1475.25,1475.829956,1465.130005,2440880000
2008/1/2,1447.160034,1467.969971,1471.77002,1442.069946,3452650000
2008/1/3,1447.160034,1447.550049,1456.800049,1443.72998,3429500000
2008/1/4,1411.630005,1444.01001,1444.01001,1411.189941,4166000000
2008/1/7,1416.180054,1414.069946,1423.869995,1403.449951,4221260000
2008/1/8,1390.189941,1415.709961,1430.280029,1388.300049,4705390000
2008/1/9,1409.130005,1390.25,1409.189941,1378.699951,5351030000
2008/1/10,1420.329956,1406.780029,1429.089966,1395.310059,5170490000
2008/1/11,1401.02002,1419.910034,1419.910034,1394.829956,4495840000
2008/1/14,1416.25,1402.910034,1417.890015,1402.910034,3682090000
2008/1/15,1380.949951,1411.880005,1411.880005,1380.599976,4601640000
2008/1/16,1373.199951,1377.410034,1391.98999,1364.27002,5440620000
2008/1/17,1333.25,1374.790039,1377.719971,1330.670044,5303130000
2008/1/18,1325.189941,1333.900024,1350.280029,1312.51001,6004840000
2008/1/22,1310.5,1312.939941,1322.089966,1274.290039,6544690000
2008/1/23,1338.599976,1310.410034,1339.089966,1270.050049,3241680000
2008/1/24,1352.069946,1340.130005,1355.150024,1334.310059,5735300000
2008/1/25,1330.609985,1357.319946,1368.560059,1327.5,4882250000
2008/1/28,1353.959961,1330.699951,1353.969971,1322.26001,4100930000
2008/1/29,1362.300049,1355.939941,1364.930054,1350.189941,4232960000
2008/1/30,1355.810059,1362.219971,1385.859985,1352.949951,4742760000
2008/1/31,1378.550049,1351.97998,1385.619995,1334.079956,4970290000
2008/2/1,1395.420044,1378.599976,1396.02002,1375.930054,4650770000
2008/2/4,1380.819946,1395.380005,1395.380005,1379.689941,3495780000
2008/2/5,1336.640015,1380.280029,1380.280029,1336.640015,4315740000
2008/2/6,1326.449951,1339.47998,1351.959961,1324.339966,4008120000
2008/2/7,1336.910034,1324.01001,1347.160034,1316.75,4589160000
2008/2/8,1331.290039,1336.880005,1341.219971,1321.060059,3768490000
2008/2/11,1339.130005,1331.920044,1341.400024,1320.319946,3593140000
2008/2/12,1348.859985,1340.550049,1362.099976,1339.359985,4044640000
2008/2/13,1367.209961,1353.119995,1369.22998,1350.780029,3856420000
2008/2/14,1348.859985,1367.329956,1368.160034,1347.310059,3644760000
2008/2/15,1349.98999,1347.52002,1350,1338.130005,3583300000
2008/2/19,1348.780029,1355.859985,1367.280029,1345.050049,3613550000
2008/2/20,1360.030029,1348.390015,1363.709961,1336.550049,3870520000
2008/2/21,1342.530029,1362.209961,1367.939941,1339.339966,3696660000
2008/2/22,1353.109985,1344.219971,1354.300049,1327.040039,3572660000
2008/2/25,1371.800049,1352.75,1374.359985,1346.030029,3866350000
2008/2/26,1381.290039,1371.76001,1387.339966,1363.290039,4096060000
2008/2/27,1380.02002,1378.949951,1388.339966,1372,3904700000
2008/2/28,1367.680054,1378.160034,1378.160034,1363.160034,3938580000
2008/2/29,1330.630005,1364.069946,1364.069946,1325.420044,4426730000
2008/3/3,1331.339966,1330.449951,1335.130005,1320.040039,4117570000
2008/3/4,1326.75,1329.579956,1331.030029,1307.390015,4757180000
2008/3/5,1333.699951,1327.689941,1344.189941,1320.219971,4277710000
2008/3/6,1304.339966,1332.199951,1332.199951,1303.420044,4323460000
2008/3/7,1293.369995,1301.530029,1313.23999,1282.430054,4565410000
2008/3/10,1273.369995,1293.160034,1295.01001,1272.660034,4261240000
2008/3/11,1320.650024,1274.400024,1320.650024,1274.400024,5109080000
2008/3/12,1308.77002,1321.130005,1333.26001,1307.859985,4414280000
2008/3/13,1315.47998,1305.26001,1321.680054,1282.109985,5073360000
2008/3/14,1288.140015,1316.050049,1321.469971,1274.859985,5153780000
2008/3/17,1276.599976,1283.209961,1287.5,1256.97998,5683010000
2008/3/18,1330.73999,1277.160034,1330.73999,1277.160034,5335630000
2008/3/19,1298.420044,1330.969971,1341.51001,1298.420044,5358550000
2008/3/20,1329.51001,1299.670044,1330.670044,1295.219971,6145220000
2008/3/24,1349.880005,1330.290039,1359.680054,1330.290039,4499000000
2008/3/25,1352.98999,1349.069946,1357.469971,1341.209961,4145120000
2008/3/26,1341.130005,1352.449951,1352.449951,1336.410034,4055670000
2008/3/27,1325.76001,1340.339966,1345.619995,1325.660034,4037930000
2008/3/28,1315.219971,1327.02002,1334.869995,1312.949951,3686980000
2008/3/31,1322.699951,1315.920044,1328.52002,1312.810059,4188990000
2008/4/1,1370.180054,1326.410034,1370.180054,1326.410034,4745120000
2008/4/2,1367.530029,1369.959961,1377.949951,1361.550049,4320440000
2008/4/3,1369.310059,1365.689941,1375.660034,1358.680054,3920100000
2008/4/4,1370.400024,1369.849976,1380.910034,1362.829956,3703100000
2008/4/7,1372.540039,1373.689941,1386.73999,1369.02002,3747780000
2008/4/8,1365.540039,1370.160034,1370.160034,1360.619995,3602500000
2008/4/9,1354.48999,1365.5,1368.390015,1349.969971,3556670000
2008/4/10,1360.550049,1355.369995,1367.23999,1350.109985,3686150000
2008/4/11,1332.829956,1357.97998,1357.97998,1331.209961,3723790000
2008/4/14,1328.319946,1332.199951,1335.640015,1326.160034,3565020000
2008/4/15,1334.430054,1331.719971,1337.719971,1324.349976,3581230000
2008/4/16,1364.709961,1337.02002,1365.48999,1337.02002,4260370000
2008/4/17,1365.560059,1363.369995,1368.599976,1357.25,3713880000
2008/4/18,1390.329956,1369,1395.900024,1369,4222380000
2008/4/21,1388.170044,1387.719971,1390.22998,1379.25,3420570000
2008/4/22,1375.939941,1386.430054,1386.430054,1369.839966,3821900000
2008/4/23,1379.930054,1378.400024,1387.869995,1372.23999,4103610000
2008/4/24,1388.819946,1380.52002,1397.719971,1371.089966,4461660000
2008/4/25,1397.839966,1387.880005,1399.109985,1379.97998,3891150000
2008/4/28,1396.369995,1397.959961,1402.900024,1394.400024,3607000000
2008/4/29,1390.939941,1395.609985,1397,1386.699951,3815320000
2008/4/30,1385.589966,1391.219971,1404.569946,1384.25,4508890000
2008/5/1,1409.339966,1385.969971,1410.069946,1383.069946,4448780000
2008/5/2,1413.900024,1409.160034,1422.719971,1406.25,3953030000
2008/5/5,1407.48999,1415.339966,1415.339966,1404.369995,3410090000
2008/5/6,1418.26001,1405.599976,1421.569946,1397.099976,3924100000
2008/5/7,1392.569946,1417.48999,1419.540039,1391.160034,4075860000
2008/5/8,1397.680054,1394.290039,1402.349976,1389.390015,3827550000
2008/5/9,1388.280029,1394.900024,1394.900024,1384.109985,3518620000
2008/5/12,1403.579956,1389.400024,1404.060059,1386.199951,3370630000
2008/5/13,1403.040039,1404.400024,1406.300049,1396.26001,4018590000
2008/5/14,1408.660034,1405.650024,1420.189941,1405.650024,3979370000
2008/5/15,1423.569946,1408.359985,1424.400024,1406.869995,3836480000
2008/5/16,1425.349976,1423.890015,1425.819946,1414.349976,3842590000
2008/5/19,1426.630005,1425.280029,1440.23999,1421.630005,3683970000
2008/5/20,1413.400024,1424.48999,1424.48999,1409.089966,3854320000
2008/5/21,1390.709961,1414.060059,1419.119995,1388.810059,4517990000
2008/5/22,1394.349976,1390.829956,1399.069946,1390.22998,3955960000
2008/5/23,1375.930054,1392.199951,1392.199951,1373.719971,3516380000
2008/5/27,1385.349976,1375.969971,1387.400024,1373.069946,3588860000
2008/5/28,1390.839966,1386.540039,1391.25,1378.160034,3927240000
2008/5/29,1398.26001,1390.5,1406.319946,1388.589966,3894440000
2008/5/30,1400.380005,1398.359985,1404.459961,1398.079956,3845630000
2008/6/2,1385.670044,1399.619995,1399.619995,1377.790039,3714320000
2008/6/3,1377.650024,1386.420044,1393.119995,1370.119995,4396380000
2008/6/4,1377.199951,1376.26001,1388.180054,1371.73999,4338640000
2008/6/5,1404.050049,1377.47998,1404.050049,1377.47998,4350790000
2008/6/6,1360.680054,1400.060059,1400.060059,1359.900024,4771660000
2008/6/9,1361.76001,1360.829956,1370.630005,1350.619995,4404570000
2008/6/10,1358.439941,1358.97998,1366.839966,1351.560059,4635070000
2008/6/11,1335.48999,1357.089966,1357.089966,1335.469971,4779980000
2008/6/12,1339.869995,1335.780029,1353.030029,1331.290039,4734240000
2008/6/13,1360.030029,1341.810059,1360.030029,1341.709961,4080420000
2008/6/16,1360.140015,1358.849976,1364.699951,1352.069946,3706940000
2008/6/17,1350.930054,1360.709961,1366.589966,1350.540039,3801960000
2008/6/18,1337.810059,1349.589966,1349.589966,1333.400024,4573570000
2008/6/19,1342.829956,1336.890015,1347.660034,1330.5,4811670000
2008/6/20,1317.930054,1341.02002,1341.02002,1314.459961,5324900000
2008/6/23,1318,1319.77002,1323.780029,1315.310059,4186370000
2008/6/24,1314.290039,1317.22998,1326.02002,1304.420044,4705050000
2008/6/25,1321.969971,1314.540039,1335.630005,1314.540039,4825640000
2008/6/26,1283.150024,1316.290039,1316.290039,1283.150024,5231280000
2008/6/27,1278.380005,1283.599976,1289.449951,1272,6208260000
2008/6/30,1280,1278.060059,1290.310059,1274.859985,5032330000
2008/7/1,1284.910034,1276.689941,1285.310059,1260.680054,5846290000
2008/7/2,1261.52002,1285.819946,1292.170044,1261.51001,5276090000
2008/7/3,1262.900024,1262.959961,1271.47998,1252.01001,3247590000
2008/7/7,1252.310059,1262.900024,1273.949951,1240.680054,5265420000
2008/7/8,1273.699951,1251.839966,1274.170044,1242.839966,6034110000
2008/7/9,1244.689941,1273.380005,1277.359985,1244.569946,5181000000
2008/7/10,1253.390015,1245.25,1257.650024,1236.76001,5840430000
2008/7/11,1239.48999,1248.660034,1257.27002,1225.349976,6742200000
2008/7/14,1228.300049,1241.609985,1253.5,1225.01001,5434860000
2008/7/15,1214.910034,1226.829956,1234.349976,1200.439941,7363640000
2008/7/16,1245.359985,1214.650024,1245.52002,1211.390015,6738630000
2008/7/17,1260.319946,1246.310059,1262.310059,1241.48999,7365210000
2008/7/18,1260.680054,1258.219971,1262.22998,1251.810059,5653280000
2008/7/21,1260,1261.819946,1267.73999,1255.699951,4630640000
2008/7/22,1277,1257.079956,1277.420044,1248.829956,6180230000
2008/7/23,1282.189941,1278.869995,1291.170044,1276.060059,6705830000
2008/7/24,1252.540039,1283.219971,1283.219971,1251.47998,6127980000
2008/7/25,1257.76001,1253.51001,1263.22998,1251.75,4672560000
2008/7/28,1234.369995,1257.76001,1260.089966,1234.369995,4282960000
2008/7/29,1263.199951,1236.380005,1263.199951,1236.380005,5414240000
2008/7/30,1284.26001,1264.52002,1284.329956,1264.52002,5631330000
2008/7/31,1267.380005,1281.369995,1284.930054,1265.969971,5346050000
2008/8/1,1260.310059,1269.420044,1270.52002,1254.540039,4684870000
2008/8/4,1249.01001,1253.27002,1260.48999,1247.449951,4562280000
2008/8/5,1284.880005,1254.869995,1284.880005,1254.670044,1219310000
2008/8/6,1289.189941,1283.98999,1291.670044,1276,4873420000
2008/8/7,1266.069946,1286.51001,1286.51001,1264.290039,5319380000
2008/8/8,1296.319946,1266.290039,1297.849976,1262.109985,4966810000
2008/8/11,1305.319946,1294.420044,1313.150024,1291.410034,5067310000
2008/8/12,1289.589966,1304.790039,1304.790039,1285.640015,4711290000
2008/8/13,1285.829956,1288.640015,1294.030029,1274.859985,4787600000
2008/8/14,1292.930054,1282.109985,1300.109985,1276.839966,4064000000
2008/8/15,1298.199951,1293.849976,1302.050049,1290.73999,4041820000
2008/8/18,1278.599976,1298.140015,1300.219971,1274.51001,3829290000
2008/8/19,1266.689941,1276.650024,1276.650024,1263.109985,4159760000
2008/8/20,1274.540039,1267.339966,1276.01001,1261.160034,4555030000
2008/8/21,1277.719971,1271.069946,1281.400024,1265.219971,4032590000
2008/8/22,1292.199951,1277.589966,1293.089966,1277.589966,3741070000
2008/8/25,1266.839966,1290.469971,1290.469971,1264.869995,3420600000
2008/8/26,1271.51001,1267.030029,1275.650024,1263.209961,3587570000
2008/8/27,1281.660034,1271.290039,1285.050049,1270.030029,3499610000
2008/8/28,1300.680054,1283.790039,1300.680054,1283.790039,3854280000
2008/8/29,1282.829956,1296.48999,1297.589966,1282.73999,3288120000
2008/9/2,1277.579956,1287.829956,1303.040039,1272.199951,4783560000
2008/9/3,1274.97998,1276.609985,1280.599976,1265.589966,5056980000
2008/9/4,1236.829956,1271.800049,1271.800049,1232.829956,5212500000
2008/9/5,1242.310059,1233.209961,1244.939941,1217.22998,5017080000
2008/9/8,1267.790039,1249.5,1274.420044,1247.119995,7351340000
2008/9/9,1224.51001,1267.97998,1268.660034,1224.51001,7380630000
2008/9/10,1232.040039,1227.5,1243.900024,1221.599976,6543440000
2008/9/11,1249.050049,1229.040039,1249.97998,1211.540039,6869250000
2008/9/12,1251.699951,1245.880005,1255.089966,1233.810059,6273260000
2008/9/15,1192.699951,1250.920044,1250.920044,1192.699951,8279510000
2008/9/16,1213.599976,1188.310059,1214.839966,1169.280029,9459830000
2008/9/17,1156.390015,1210.339966,1210.339966,1155.880005,9431870000
2008/9/18,1206.51001,1157.079956,1211.140015,1133.5,10082690000
2008/9/19,1255.079956,1213.109985,1265.119995,1213.109985,9387170000
2008/9/22,1207.089966,1255.369995,1255.369995,1205.609985,5368130000
2008/9/23,1188.219971,1207.609985,1221.150024,1187.060059,5185730000
2008/9/24,1185.869995,1188.790039,1197.410034,1179.790039,4820360000
2008/9/25,1209.180054,1187.869995,1220.030029,1187.869995,5877640000
2008/9/26,1213.27002,1204.469971,1215.77002,1187.540039,5383610000
2008/9/29,1106.420044,1209.069946,1209.069946,1106.420044,7305060000
2008/9/30,1166.359985,1113.780029,1168.030029,1113.780029,4937680000
2008/10/1,1161.060059,1164.170044,1167.030029,1140.77002,5782130000
2008/10/2,1114.280029,1160.640015,1160.640015,1111.430054,6285640000
2008/10/3,1099.22998,1115.160034,1153.819946,1098.140015,6716120000
2008/10/6,1056.890015,1097.560059,1097.560059,1007.969971,7956020000
2008/10/7,996.22998,1057.599976,1072.910034,996.22998,7069210000
2008/10/8,984.940002,988.909973,1021.059998,970.969971,8716330000
2008/10/9,909.919983,988.419983,1005.25,909.190002,6819000000
2008/10/10,899.219971,902.309998,936.359985,839.799988,11456230000
2008/10/13,1003.349976,912.75,1006.929993,912.75,7263370000
2008/10/14,998.01001,1009.969971,1044.310059,972.070007,8161990000
2008/10/15,907.840027,994.599976,994.599976,903.98999,6542330000
2008/10/16,946.429993,909.530029,947.710022,865.830017,7984500000
2008/10/17,940.549988,942.289978,984.640015,918.73999,6581780000
2008/10/20,985.400024,943.51001,985.400024,943.51001,5175640000
2008/10/21,955.049988,980.400024,985.440002,952.469971,5121830000
2008/10/22,896.780029,951.669983,951.669983,875.809998,6147980000
2008/10/23,908.109985,899.080017,922.830017,858.440002,7189900000
2008/10/24,876.77002,895.219971,896.299988,852.849976,6550050000
2008/10/27,848.919983,874.280029,893.780029,846.75,5558050000
2008/10/28,940.51001,848.919983,940.51001,845.27002,7096950000
2008/10/29,930.090027,939.51001,969.969971,922.26001,7077800000
2008/10/30,954.090027,939.380005,963.22998,928.5,6175830000
2008/10/31,968.75,953.109985,984.380005,944.590027,6394350000
2008/11/3,966.299988,968.669983,975.570007,958.820007,4492280000
2008/11/4,1005.75,971.309998,1007.51001,971.309998,5531290000
2008/11/5,952.77002,1001.840027,1001.840027,949.859985,5426640000
2008/11/6,904.880005,952.400024,952.400024,899.72998,6102230000
2008/11/7,930.98999,907.440002,931.460022,906.900024,4931640000
2008/11/10,919.210022,936.75,951.950012,907.469971,4572000000
2008/11/11,898.950012,917.150024,917.150024,884.900024,4998340000
2008/11/12,852.299988,893.390015,893.390015,850.47998,5764180000
2008/11/13,911.289978,853.130005,913.01001,818.690002,7849120000
2008/11/14,873.289978,904.359985,916.880005,869.880005,5881030000
2008/11/17,850.75,873.22998,882.289978,848.97998,4927490000
2008/11/18,859.119995,852.340027,865.900024,826.840027,6679470000
2008/11/19,806.580017,859.030029,864.570007,806.179993,6548600000
2008/11/20,752.440002,805.869995,820.52002,747.780029,9093740000
2008/11/21,800.030029,755.840027,801.200012,741.02002,9495900000
2008/11/24,851.809998,801.200012,865.599976,801.200012,7879440000
2008/11/25,857.390015,853.400024,868.940002,834.98999,6952700000
2008/11/26,887.679993,852.900024,887.679993,841.369995,5793260000
2008/11/28,896.23999,886.890015,896.25,881.210022,2740860000
2008/12/1,816.210022,888.609985,888.609985,815.690002,6052010000
2008/12/2,848.809998,817.940002,850.539978,817.940002,6170100000
2008/12/3,870.73999,843.599976,873.119995,827.599976,6221880000
2008/12/4,845.219971,869.75,875.599976,833.599976,5860390000
2008/12/5,876.070007,844.429993,879.419983,818.409973,6165370000
2008/12/8,909.700012,882.710022,918.570007,882.710022,6553600000
2008/12/9,888.669983,906.47998,916.26001,885.380005,5693110000
2008/12/10,899.23999,892.169983,908.27002,885.450012,5942130000
2008/12/11,873.590027,898.349976,904.630005,868.72998,5513840000
2008/12/12,879.72998,871.789978,883.23999,851.349976,5959590000
2008/12/15,868.570007,881.070007,884.630005,857.719971,4982390000
2008/12/16,913.179993,871.530029,914.659973,871.530029,6009780000
2008/12/17,904.419983,908.159973,918.849976,895.940002,5907380000
2008/12/18,885.280029,905.97998,911.02002,877.440002,5675000000
2008/12/19,887.880005,886.960022,905.469971,883.02002,6705310000
2008/12/22,871.630005,887.200012,887.369995,857.090027,4869850000
2008/12/23,863.159973,874.309998,880.440002,860.099976,4051970000
2008/12/24,868.150024,863.869995,869.789978,861.440002,1546550000
2008/12/26,872.799988,869.51001,873.73999,866.52002,1880050000
2008/12/29,869.419983,872.369995,873.700012,857.070007,3323430000
2008/12/30,890.640015,870.580017,891.119995,870.580017,3627800000
2008/12/31,903.25,890.590027,910.320007,889.669983,4172940000
2009/1/2,931.799988,902.98999,934.72998,899.349976,4048270000
2009/1/5,927.450012,929.169983,936.630005,919.530029,5413910000
2009/1/6,934.700012,931.169983,943.849976,927.280029,5392620000
2009/1/7,906.650024,927.450012,927.450012,902.369995,4704940000
2009/1/8,909.72998,905.72998,910,896.809998,4991550000
2009/1/9,890.349976,909.909973,911.929993,888.309998,4716500000
2009/1/12,870.26001,890.400024,890.400024,864.320007,4725050000
2009/1/13,871.789978,869.789978,877.02002,862.02002,5567460000
2009/1/14,842.619995,867.280029,867.280029,836.929993,5407880000
2009/1/15,843.73999,841.98999,851.590027,817.039978,7807350000
2009/1/16,850.119995,844.450012,858.130005,830.659973,6786040000
2009/1/20,805.219971,849.640015,849.640015,804.469971,6375230000
2009/1/21,840.23999,806.77002,841.719971,804.299988,6467830000
2009/1/22,827.5,839.73999,839.73999,811.289978,5843830000
2009/1/23,831.950012,822.159973,838.609985,806.070007,5832160000
2009/1/26,836.570007,832.5,852.530029,827.690002,6039940000
2009/1/27,845.710022,837.299988,850.450012,835.400024,5353260000
2009/1/28,874.090027,845.72998,877.859985,845.72998,6199180000
2009/1/29,845.140015,868.890015,868.890015,844.150024,5067060000
2009/1/30,825.880005,845.690002,851.659973,821.669983,5350580000
2009/2/2,825.440002,823.090027,830.780029,812.869995,5673270000
2009/2/3,838.51001,825.690002,842.599976,821.97998,5886310000
2009/2/4,832.22998,837.77002,851.849976,829.179993,6420450000
2009/2/5,845.849976,831.75,850.549988,819.909973,6624030000
2009/2/6,868.599976,846.090027,870.75,845.419983,6484100000
2009/2/9,869.890015,868.23999,875.01001,861.650024,5574370000
2009/2/10,827.159973,866.869995,868.049988,822.98999,6770170000
2009/2/11,833.73999,827.409973,838.219971,822.299988,5926460000
2009/2/12,835.190002,829.909973,835.47998,808.059998,6476460000
2009/2/13,826.840027,833.950012,839.429993,825.210022,5296650000
2009/2/17,789.169983,818.609985,818.609985,789.169983,5907820000
2009/2/18,788.419983,791.059998,796.169983,780.429993,5740710000
2009/2/19,778.940002,787.909973,797.580017,777.030029,5746940000
2009/2/20,770.049988,775.869995,778.690002,754.25,8210590000
2009/2/23,743.330017,773.25,777.849976,742.369995,6509300000
2009/2/24,773.140015,744.690002,775.48999,744.690002,7234490000
2009/2/25,764.900024,770.640015,780.119995,752.890015,7483640000
2009/2/26,752.830017,765.76001,779.419983,751.75,7599970000
2009/2/27,735.090027,749.929993,751.27002,734.52002,8926480000
2009/3/2,700.820007,729.570007,729.570007,699.700012,7868290000
2009/3/3,696.330017,704.440002,711.669983,692.299988,7583230000
2009/3/4,712.869995,698.599976,724.119995,698.599976,7673620000
2009/3/5,682.549988,708.27002,708.27002,677.929993,7507250000
2009/3/6,683.380005,684.039978,699.090027,666.789978,7331830000
2009/3/9,676.530029,680.76001,695.27002,672.880005,7277320000
2009/3/10,719.599976,679.280029,719.599976,679.280029,8618330000
2009/3/11,721.359985,719.590027,731.919983,713.849976,7287810000
2009/3/12,750.73999,720.890015,752.630005,714.76001,7326630000
2009/3/13,756.549988,751.969971,758.289978,742.460022,6787090000
2009/3/16,753.890015,758.840027,774.530029,753.369995,7883540000
2009/3/17,778.119995,753.880005,778.119995,749.929993,6156800000
2009/3/18,794.349976,776.01001,803.039978,765.640015,9098450000
2009/3/19,784.039978,797.919983,803.23999,781.820007,9033870000
2009/3/20,768.539978,784.580017,788.909973,766.200012,7643720000
2009/3/23,822.919983,772.309998,823.369995,772.309998,7715770000
2009/3/24,806.119995,820.599976,823.650024,805.47998,6767980000
2009/3/25,813.880005,806.809998,826.780029,791.369995,7687180000
2009/3/26,832.859985,814.059998,832.97998,814.059998,6992960000
2009/3/27,815.940002,828.679993,828.679993,813.429993,5600210000
2009/3/30,787.530029,809.070007,809.070007,779.809998,5912660000
2009/3/31,797.869995,790.880005,810.47998,790.880005,6089100000
2009/4/1,811.080017,793.590027,813.619995,783.320007,6034140000
2009/4/2,834.380005,814.530029,845.609985,814.530029,7542810000
2009/4/3,842.5,835.130005,842.5,826.700012,5855640000
2009/4/6,835.47998,839.75,839.75,822.789978,6210000000
2009/4/7,815.549988,834.119995,834.119995,814.530029,5155580000
2009/4/8,825.159973,816.76001,828.419983,814.840027,5938460000
2009/4/9,856.559998,829.289978,856.909973,829.289978,7600710000
2009/4/13,858.72998,855.330017,864.309998,845.349976,6434890000
2009/4/14,841.5,856.880005,856.880005,840.25,7569840000
2009/4/15,852.059998,839.440002,852.929993,835.580017,6241100000
2009/4/16,865.299988,854.539978,870.349976,847.039978,6598670000
2009/4/17,869.599976,865.179993,875.630005,860.869995,7352010000
2009/4/20,832.390015,868.27002,868.27002,832.390015,6973960000
2009/4/21,850.080017,831.25,850.090027,826.830017,7436490000
2009/4/22,843.549988,847.26001,861.780029,840.570007,7327860000
2009/4/23,851.919983,844.619995,852.869995,835.450012,6563100000
2009/4/24,866.22998,853.909973,871.799988,853.909973,7114440000
2009/4/27,857.51001,862.820007,868.830017,854.650024,5613460000
2009/4/28,855.159973,854.47998,864.47998,847.119995,6328000000
2009/4/29,873.640015,856.849976,882.059998,856.849976,6101620000
2009/4/30,872.809998,876.590027,888.700012,868.51001,6862540000
2009/5/1,877.52002,872.73999,880.47998,866.099976,5312170000
2009/5/4,907.23999,879.210022,907.849976,879.210022,7038840000
2009/5/5,903.799988,906.099976,907.700012,897.340027,6882860000
2009/5/6,919.530029,903.950012,920.280029,903.950012,8555040000
2009/5/7,907.390015,919.580017,929.580017,901.359985,9120100000
2009/5/8,929.22998,909.030029,930.169983,909.030029,8163280000
2009/5/11,909.23999,922.98999,922.98999,908.679993,6150600000
2009/5/12,908.349976,910.52002,915.570007,896.460022,6871750000
2009/5/13,883.919983,905.400024,905.400024,882.799988,7091820000
2009/5/14,893.070007,884.23999,898.359985,882.52002,6134870000
2009/5/15,882.880005,892.76001,896.969971,878.940002,5439720000
2009/5/18,909.710022,886.070007,910,886.070007,5702150000
2009/5/19,908.130005,909.669983,916.390015,905.219971,6616270000
2009/5/20,903.469971,908.619995,924.599976,901.369995,8205060000
2009/5/21,888.330017,900.419983,900.419983,879.609985,6019840000
